run_id,algorithm,threads,pid,cpu_percent,memory_mb,num_threads,context_switches,uptime,timestamp
1,bubble,1,2512,0.0,5.63,2,4,1.09,1749021079.67
1,merge,1,2511,0.0,11.88,1,2,1.09,1749021079.67
1,merge,1,2511,90.8,19.88,1,2,1.2,1749021079.78
1,bubble,1,2512,99.3,5.63,2,4,1.2,1749021079.78
1,merge,1,2511,99.9,15.88,1,2,1.31,1749021079.89
1,bubble,1,2512,100.1,5.63,2,4,1.31,1749021079.89
1,bubble,1,2512,101.9,5.63,2,4,1.42,1749021080.0
1,merge,1,2511,109.1,19.88,1,2,1.42,1749021080.0
1,bubble,1,2512,100.3,5.63,2,4,1.53,1749021080.11
1,merge,1,2511,91.8,23.88,1,2,1.53,1749021080.11
1,bubble,1,2512,100.4,5.63,2,4,1.64,1749021080.22
1,merge,1,2511,100.6,27.88,1,2,1.64,1749021080.22
1,merge,1,2511,100.1,31.88,1,3,1.75,1749021080.33
1,bubble,1,2512,99.4,5.63,2,4,1.75,1749021080.33
1,bubble,1,2512,99.1,5.63,2,4,1.86,1749021080.44
1,merge,1,2511,107.7,35.88,1,3,1.86,1749021080.44
1,bubble,1,2512,99.8,5.63,2,4,1.97,1749021080.55
1,merge,1,2511,99.8,39.88,1,3,1.97,1749021080.55
1,merge,1,2511,100.1,43.88,1,3,2.08,1749021080.66
1,bubble,1,2512,99.6,5.63,2,4,2.08,1749021080.66
1,merge,1,2511,99.9,47.88,1,3,2.19,1749021080.77
1,bubble,1,2512,99.8,5.63,2,4,2.19,1749021080.77
1,bubble,1,2512,99.9,5.63,2,4,2.3,1749021080.88
1,merge,1,2511,99.5,51.88,1,3,2.3,1749021080.88
1,merge,1,2511,99.6,57.88,1,3,2.41,1749021080.99
1,bubble,1,2512,99.4,5.63,2,4,2.41,1749021080.99
1,bubble,1,2512,99.6,5.63,2,4,2.52,1749021081.1
1,merge,1,2511,90.1,61.88,1,3,2.52,1749021081.1
1,bubble,1,2512,99.9,5.63,2,4,2.63,1749021081.21
1,merge,1,2511,99.9,65.88,1,3,2.63,1749021081.21
1,merge,1,2511,99.7,67.89,1,4,2.74,1749021081.32
1,bubble,1,2512,99.3,5.63,2,4,2.74,1749021081.32
1,merge,1,2511,109.0,71.89,1,4,2.85,1749021081.43
1,bubble,1,2512,99.7,5.63,2,4,2.85,1749021081.43
1,merge,1,2511,91.0,75.89,1,6,2.96,1749021081.54
1,bubble,1,2512,100.0,5.63,2,4,2.96,1749021081.54
1,merge,1,2511,108.9,79.89,1,6,3.07,1749021081.65
1,bubble,1,2512,99.9,5.63,2,4,3.07,1749021081.65
1,merge,1,2511,100.1,83.89,1,7,3.18,1749021081.76
1,bubble,1,2512,100.1,5.63,2,4,3.18,1749021081.76
1,merge,1,2511,100.1,89.89,1,7,3.29,1749021081.87
1,bubble,1,2512,100.1,5.63,2,4,3.29,1749021081.87
1,merge,1,2511,99.7,93.89,1,8,3.4,1749021081.98
1,bubble,1,2512,99.8,5.63,2,4,3.4,1749021081.98
1,merge,1,2511,91.0,97.89,1,8,3.51,1749021082.09
1,bubble,1,2512,100.0,5.63,2,4,3.51,1749021082.09
1,merge,1,2511,100.3,101.89,1,8,3.62,1749021082.2
1,bubble,1,2512,100.2,5.63,2,4,3.62,1749021082.2
1,merge,1,2511,99.9,105.89,1,10,3.73,1749021082.31
1,bubble,1,2512,99.9,5.63,2,4,3.73,1749021082.31
1,bubble,1,2512,99.9,5.63,2,4,3.84,1749021082.42
1,merge,1,2511,99.4,109.89,1,11,3.84,1749021082.42
1,merge,1,2511,100.0,113.89,1,12,3.95,1749021082.53
1,bubble,1,2512,99.7,5.63,2,4,3.95,1749021082.53
1,merge,1,2511,100.2,117.89,1,13,4.06,1749021082.64
1,bubble,1,2512,100.0,5.63,2,4,4.06,1749021082.64
1,merge,1,2511,100.2,121.89,1,13,4.17,1749021082.75
1,bubble,1,2512,100.2,5.63,2,4,4.17,1749021082.75
1,merge,1,2511,100.3,125.89,1,15,4.28,1749021082.86
1,bubble,1,2512,100.0,5.63,2,4,4.28,1749021082.86
1,merge,1,2511,100.0,129.89,1,15,4.39,1749021082.97
1,bubble,1,2512,100.2,5.63,2,4,4.39,1749021082.97
1,merge,1,2511,108.4,131.89,1,15,4.5,1749021083.08
1,bubble,1,2512,99.8,5.63,2,4,4.5,1749021083.08
1,merge,1,2511,99.7,135.89,1,15,4.61,1749021083.19
1,bubble,1,2512,99.6,5.63,2,4,4.61,1749021083.19
1,merge,1,2511,100.0,139.89,1,15,4.72,1749021083.3
1,bubble,1,2512,99.8,5.63,2,4,4.72,1749021083.3
1,merge,1,2511,100.2,143.89,1,17,4.83,1749021083.41
1,bubble,1,2512,100.0,5.63,2,4,4.83,1749021083.41
1,bubble,1,2512,100.1,5.63,2,4,4.94,1749021083.52
1,merge,1,2511,99.6,147.89,1,18,4.94,1749021083.52
1,merge,1,2511,90.6,153.89,1,19,5.05,1749021083.63
1,bubble,1,2512,99.4,5.63,2,4,5.05,1749021083.63
1,merge,1,2511,99.0,267.56,1,19,5.16,1749021083.74
1,bubble,1,2512,99.1,5.63,2,4,5.16,1749021083.74
1,bubble,1,2512,99.5,5.63,2,4,5.27,1749021083.85
1,merge,1,2511,99.3,311.56,2,20,5.27,1749021083.85
1,bubble,1,2512,99.5,5.63,2,4,5.38,1749021083.96
1,merge,1,2511,108.6,316.26,2,20,5.38,1749021083.96
1,bubble,1,2512,99.7,5.63,2,4,5.49,1749021084.07
1,merge,1,2511,99.5,316.26,2,20,5.49,1749021084.07
1,merge,1,2511,99.9,322.38,2,20,5.6,1749021084.18
1,bubble,1,2512,99.3,5.63,2,4,5.6,1749021084.18
1,merge,1,2511,99.5,322.38,2,20,5.71,1749021084.29
1,bubble,1,2512,99.7,5.63,2,4,5.71,1749021084.29
1,merge,1,2511,99.8,322.38,2,20,5.82,1749021084.4
1,bubble,1,2512,99.6,5.63,2,4,5.83,1749021084.41
1,merge,1,2511,99.7,334.38,2,20,5.94,1749021084.52
1,bubble,1,2512,99.8,5.63,2,4,5.94,1749021084.52
1,bubble,1,2512,99.9,5.63,2,4,6.05,1749021084.63
1,merge,1,2511,99.4,334.38,2,20,6.05,1749021084.63
1,bubble,1,2512,99.4,5.63,2,4,6.16,1749021084.74
1,merge,1,2511,99.5,334.38,2,20,6.16,1749021084.74
1,merge,1,2511,99.7,334.38,2,20,6.27,1749021084.85
1,bubble,1,2512,108.5,5.63,2,4,6.27,1749021084.85
1,merge,1,2511,100.1,334.38,2,20,6.38,1749021084.96
1,bubble,1,2512,99.9,5.63,2,4,6.38,1749021084.96
1,merge,1,2511,99.9,334.38,2,20,6.49,1749021085.07
1,bubble,1,2512,100.3,5.63,2,4,6.49,1749021085.07
1,bubble,1,2512,99.4,5.63,2,4,6.6,1749021085.18
1,merge,1,2511,99.1,334.38,2,20,6.6,1749021085.18
1,bubble,1,2512,99.7,5.63,2,4,6.71,1749021085.29
1,merge,1,2511,99.9,340.38,2,20,6.71,1749021085.29
1,merge,1,2511,99.8,340.38,2,20,6.82,1749021085.4
1,bubble,1,2512,99.6,5.63,2,4,6.82,1749021085.4
1,bubble,1,2512,99.3,5.63,2,4,6.93,1749021085.51
1,merge,1,2511,99.0,340.38,2,20,6.93,1749021085.51
1,bubble,1,2512,99.3,5.63,2,4,7.04,1749021085.62
1,merge,1,2511,99.4,340.38,2,20,7.04,1749021085.62
1,merge,1,2511,100.0,340.38,2,20,7.15,1749021085.73
1,bubble,1,2512,99.7,5.63,2,4,7.15,1749021085.73
1,bubble,1,2512,100.1,5.63,2,4,7.26,1749021085.84
1,merge,1,2511,99.6,340.38,2,20,7.26,1749021085.84
1,merge,1,2511,99.5,340.38,2,20,7.37,1749021085.95
1,bubble,1,2512,99.4,5.63,2,4,7.37,1749021085.95
1,bubble,1,2512,99.7,5.63,2,4,7.48,1749021086.06
1,merge,1,2511,99.6,340.38,2,20,7.48,1749021086.06
1,bubble,1,2512,99.5,5.63,2,4,7.59,1749021086.17
1,merge,1,2511,99.7,340.38,2,20,7.59,1749021086.17
1,bubble,1,2512,99.7,5.63,2,4,7.7,1749021086.28
1,merge,1,2511,99.4,340.38,2,20,7.7,1749021086.28
1,merge,1,2511,99.9,340.38,2,20,7.81,1749021086.39
1,bubble,1,2512,99.2,5.63,2,4,7.81,1749021086.39
1,bubble,1,2512,99.5,5.63,2,4,7.92,1749021086.5
1,merge,1,2511,107.9,340.38,2,20,7.92,1749021086.5
1,merge,1,2511,100.3,340.38,2,20,8.03,1749021086.61
1,bubble,1,2512,99.8,5.63,2,4,8.03,1749021086.61
1,bubble,1,2512,99.8,5.63,2,4,8.14,1749021086.72
1,merge,1,2511,99.5,358.06,2,20,8.14,1749021086.72
1,merge,1,2511,90.6,374.38,2,20,8.25,1749021086.83
1,bubble,1,2512,99.2,5.63,2,4,8.25,1749021086.83
1,merge,1,2511,99.4,340.38,2,20,8.36,1749021086.94
1,bubble,1,2512,99.5,5.63,2,4,8.37,1749021086.95
1,bubble,1,2512,99.9,5.63,2,4,8.48,1749021087.06
1,merge,1,2511,99.5,340.38,2,20,8.48,1749021087.06
1,bubble,1,2512,99.6,5.63,2,4,8.59,1749021087.17
1,merge,1,2511,99.5,340.38,2,20,8.59,1749021087.17
1,merge,1,2511,108.3,340.38,2,20,8.7,1749021087.28
1,bubble,1,2512,98.9,5.63,2,4,8.7,1749021087.28
1,merge,1,2511,99.9,340.38,2,20,8.81,1749021087.39
1,bubble,1,2512,99.6,5.63,2,4,8.81,1749021087.39
1,merge,1,2511,100.0,340.38,2,20,8.92,1749021087.5
1,bubble,1,2512,100.0,5.63,2,4,8.92,1749021087.5
1,merge,1,2511,100.0,340.38,2,20,9.03,1749021087.61
1,bubble,1,2512,99.9,5.63,2,4,9.03,1749021087.61
1,merge,1,2511,91.5,340.38,2,20,9.14,1749021087.72
1,bubble,1,2512,100.4,5.63,2,4,9.14,1749021087.72
1,merge,1,2511,108.8,340.38,2,20,9.25,1749021087.83
1,bubble,1,2512,100.2,5.63,2,4,9.25,1749021087.83
1,merge,1,2511,99.4,340.38,2,20,9.36,1749021087.94
1,bubble,1,2512,99.6,5.63,2,4,9.36,1749021087.94
1,bubble,1,2512,99.9,5.63,2,4,9.47,1749021088.05
1,merge,1,2511,99.7,340.38,2,20,9.47,1749021088.05
1,merge,1,2511,99.6,340.38,2,20,9.58,1749021088.16
1,bubble,1,2512,99.3,5.63,2,4,9.58,1749021088.16
1,bubble,1,2512,101.3,5.63,2,4,9.69,1749021088.27
1,merge,1,2511,100.9,340.38,2,20,9.69,1749021088.27
1,bubble,1,2512,98.2,5.63,2,4,9.8,1749021088.38
1,merge,1,2511,98.4,340.38,2,20,9.8,1749021088.38
1,merge,1,2511,99.7,340.38,2,20,9.91,1749021088.49
1,bubble,1,2512,99.3,5.63,2,4,9.91,1749021088.49
1,merge,1,2511,99.6,340.38,2,20,10.02,1749021088.6
1,bubble,1,2512,108.8,5.63,2,4,10.02,1749021088.6
1,bubble,1,2512,99.6,5.63,2,4,10.13,1749021088.71
1,merge,1,2511,99.2,340.38,2,20,10.13,1749021088.71
1,merge,1,2511,100.0,340.38,2,20,10.24,1749021088.82
1,bubble,1,2512,99.6,5.63,2,4,10.24,1749021088.82
1,bubble,1,2512,90.8,5.63,2,4,10.35,1749021088.93
1,merge,1,2511,99.6,340.38,2,20,10.35,1749021088.93
1,bubble,1,2512,99.5,5.63,2,4,10.46,1749021089.04
1,merge,1,2511,99.6,340.38,2,20,10.46,1749021089.04
1,bubble,1,2512,99.4,5.63,2,4,10.57,1749021089.15
1,merge,1,2511,99.3,340.38,2,20,10.57,1749021089.15
1,merge,1,2511,99.5,340.38,2,20,10.68,1749021089.26
1,bubble,1,2512,99.4,5.63,2,4,10.68,1749021089.26
1,bubble,1,2512,99.8,5.63,2,4,10.79,1749021089.37
1,merge,1,2511,99.3,340.38,2,20,10.79,1749021089.37
1,bubble,1,2512,108.9,5.63,2,4,10.9,1749021089.48
1,merge,1,2511,100.0,340.38,2,20,10.9,1749021089.48
1,bubble,1,2512,93.8,5.63,2,4,11.01,1749021089.59
1,merge,1,2511,100.9,340.38,2,20,11.01,1749021089.59
1,bubble,1,2512,103.6,5.63,2,4,11.12,1749021089.7
1,merge,1,2511,103.4,340.38,2,20,11.12,1749021089.7
1,bubble,1,2512,93.7,5.63,2,4,11.22,1749021089.8
1,merge,1,2511,93.9,340.38,2,20,11.23,1749021089.81
1,bubble,1,2512,101.6,5.63,2,4,11.33,1749021089.91
1,merge,1,2511,101.4,368.06,2,20,11.33,1749021089.91
1,bubble,1,2512,102.0,5.63,2,4,11.44,1749021090.02
1,merge,1,2511,93.1,358.06,2,20,11.44,1749021090.02
1,bubble,1,2512,101.5,5.63,2,4,11.55,1749021090.13
1,merge,1,2511,101.9,414.39,2,20,11.55,1749021090.13
1,bubble,1,2512,101.0,5.63,2,4,11.66,1749021090.24
1,merge,1,2511,101.2,340.38,2,20,11.66,1749021090.24
1,bubble,1,2512,101.1,5.63,2,4,11.77,1749021090.35
1,merge,1,2511,101.4,340.38,2,20,11.77,1749021090.35
1,bubble,1,2512,100.3,5.63,2,4,11.87,1749021090.45
1,merge,1,2511,100.8,340.38,2,20,11.88,1749021090.46
1,bubble,1,2512,100.3,5.63,2,4,11.98,1749021090.56
1,merge,1,2511,100.6,340.38,2,20,11.98,1749021090.56
1,merge,1,2511,99.7,340.38,2,20,12.1,1749021090.68
1,bubble,1,2512,99.2,5.63,2,4,12.1,1749021090.68
1,bubble,1,2512,99.3,5.63,2,4,12.21,1749021090.79
1,merge,1,2511,98.9,340.38,2,20,12.21,1749021090.79
1,merge,1,2511,99.9,340.38,2,20,12.32,1749021090.9
1,bubble,1,2512,99.5,5.63,2,4,12.32,1749021090.9
1,bubble,1,2512,99.5,5.63,2,4,12.43,1749021091.01
1,merge,1,2511,99.5,340.38,2,20,12.43,1749021091.01
1,merge,1,2511,100.0,340.38,2,20,12.54,1749021091.12
1,bubble,1,2512,99.7,5.63,2,4,12.54,1749021091.12
1,merge,1,2511,99.9,340.38,2,20,12.65,1749021091.23
1,bubble,1,2512,100.0,5.63,2,4,12.65,1749021091.23
1,merge,1,2511,99.6,340.38,2,20,12.76,1749021091.34
1,bubble,1,2512,99.6,5.63,2,4,12.76,1749021091.34
1,bubble,1,2512,99.5,5.63,2,4,12.87,1749021091.45
1,merge,1,2511,99.1,340.38,2,20,12.87,1749021091.45
1,merge,1,2511,99.7,340.38,2,20,12.98,1749021091.56
1,bubble,1,2512,99.4,5.63,2,4,12.98,1749021091.56
1,bubble,1,2512,99.1,5.63,2,4,13.09,1749021091.67
1,merge,1,2511,99.1,340.38,2,20,13.09,1749021091.67
1,bubble,1,2512,101.7,5.63,2,4,13.2,1749021091.78
1,merge,1,2511,109.2,340.38,2,20,13.2,1749021091.78
1,bubble,1,2512,92.4,5.63,2,4,13.31,1749021091.89
1,merge,1,2511,92.4,340.38,2,20,13.31,1749021091.89
1,bubble,1,2512,101.1,5.63,2,4,13.42,1749021092.0
1,merge,1,2511,101.4,340.38,2,20,13.42,1749021092.0
1,bubble,1,2512,100.4,5.63,2,4,13.52,1749021092.1
1,merge,1,2511,100.9,340.38,2,20,13.53,1749021092.11
1,bubble,1,2512,99.6,5.63,2,4,13.64,1749021092.22
1,merge,1,2511,100.0,340.38,2,20,13.64,1749021092.22
1,merge,1,2511,99.6,340.38,2,20,13.75,1749021092.33
1,bubble,1,2512,99.3,5.63,2,4,13.75,1749021092.33
1,bubble,1,2512,108.2,5.63,2,4,13.86,1749021092.44
1,merge,1,2511,98.9,340.38,2,20,13.86,1749021092.44
1,merge,1,2511,100.1,340.38,2,20,13.97,1749021092.55
1,bubble,1,2512,99.5,5.63,2,4,13.97,1749021092.55
1,merge,1,2511,99.7,340.38,2,20,14.08,1749021092.66
1,bubble,1,2512,99.8,5.63,2,4,14.08,1749021092.66
1,merge,1,2511,100.1,340.38,2,20,14.19,1749021092.77
1,bubble,1,2512,100.1,5.63,2,4,14.19,1749021092.77
1,bubble,1,2512,99.7,5.63,2,4,14.3,1749021092.88
1,merge,1,2511,99.1,340.38,2,20,14.3,1749021092.88
1,bubble,1,2512,99.6,5.63,2,4,14.41,1749021092.99
1,merge,1,2511,99.6,340.38,2,20,14.41,1749021092.99
1,merge,1,2511,99.9,340.38,2,20,14.52,1749021093.1
1,bubble,1,2512,99.5,5.63,2,4,14.52,1749021093.1
1,merge,1,2511,99.2,360.06,2,20,14.63,1749021093.21
1,bubble,1,2512,99.4,5.63,2,4,14.63,1749021093.21
1,bubble,1,2512,99.4,5.63,2,4,14.74,1749021093.32
1,merge,1,2511,99.3,376.38,2,20,14.74,1749021093.32
1,bubble,1,2512,99.4,5.63,2,4,14.85,1749021093.43
1,merge,1,2511,99.5,340.38,2,20,14.85,1749021093.43
1,merge,1,2511,99.7,340.38,2,20,14.96,1749021093.54
1,bubble,1,2512,99.7,5.63,2,4,14.96,1749021093.54
1,bubble,1,2512,100.3,5.63,2,4,15.07,1749021093.65
1,merge,1,2511,99.4,340.38,2,20,15.07,1749021093.65
1,bubble,1,2512,99.2,5.63,2,4,15.18,1749021093.76
1,merge,1,2511,99.9,340.38,2,20,15.18,1749021093.76
1,bubble,1,2512,99.5,5.63,2,4,15.29,1749021093.87
1,merge,1,2511,99.5,340.38,2,20,15.29,1749021093.87
1,bubble,1,2512,99.8,5.63,2,4,15.4,1749021093.98
1,merge,1,2511,99.7,340.38,2,20,15.4,1749021093.98
1,merge,1,2511,108.7,340.38,2,20,15.51,1749021094.09
1,bubble,1,2512,99.3,5.63,2,4,15.51,1749021094.09
1,bubble,1,2512,99.9,5.63,2,4,15.62,1749021094.2
1,merge,1,2511,99.6,340.38,2,20,15.62,1749021094.2
1,bubble,1,2512,99.8,5.63,2,4,15.73,1749021094.31
1,merge,1,2511,99.8,340.38,2,20,15.73,1749021094.31
1,bubble,1,2512,99.4,5.63,2,4,15.84,1749021094.42
1,merge,1,2511,99.6,340.38,2,20,15.84,1749021094.42
1,merge,1,2511,99.5,340.38,2,20,15.95,1749021094.53
1,bubble,1,2512,99.4,5.63,2,4,15.96,1749021094.54
1,merge,1,2511,99.5,340.38,2,20,16.07,1749021094.65
1,bubble,1,2512,99.6,5.63,2,4,16.07,1749021094.65
1,bubble,1,2512,99.6,5.63,2,4,16.18,1749021094.76
1,merge,1,2511,99.5,340.38,2,20,16.18,1749021094.76
1,bubble,1,2512,99.3,5.63,2,4,16.29,1749021094.87
1,merge,1,2511,90.2,340.38,2,20,16.29,1749021094.87
1,merge,1,2511,100.1,340.38,2,20,16.4,1749021094.98
1,bubble,1,2512,99.7,5.63,2,4,16.4,1749021094.98
1,bubble,1,2512,100.1,5.63,2,4,16.51,1749021095.09
1,merge,1,2511,99.5,340.38,2,20,16.51,1749021095.09
1,bubble,1,2512,99.7,5.63,2,4,16.62,1749021095.2
1,merge,1,2511,99.8,340.38,2,20,16.62,1749021095.2
1,merge,1,2511,99.8,340.38,2,20,16.73,1749021095.31
1,bubble,1,2512,99.7,5.63,2,4,16.73,1749021095.31
1,merge,1,2511,99.4,340.38,2,20,16.84,1749021095.42
1,bubble,1,2512,99.0,5.63,2,4,16.84,1749021095.42
1,merge,1,2511,99.3,340.38,2,20,16.95,1749021095.53
1,bubble,1,2512,99.4,5.63,2,4,16.95,1749021095.53
1,bubble,1,2512,108.6,5.63,2,4,17.06,1749021095.64
1,merge,1,2511,108.0,340.38,2,20,17.06,1749021095.64
1,merge,1,2511,100.1,340.38,2,20,17.17,1749021095.75
1,bubble,1,2512,99.6,5.63,2,4,17.17,1749021095.75
1,merge,1,2511,99.8,340.38,2,20,17.28,1749021095.86
1,bubble,1,2512,99.8,5.63,2,4,17.28,1749021095.86
1,bubble,1,2512,99.9,5.63,2,4,17.39,1749021095.97
1,merge,1,2511,99.7,340.38,2,20,17.39,1749021095.97
1,merge,1,2511,99.8,340.38,2,20,17.5,1749021096.08
1,bubble,1,2512,99.6,5.63,2,4,17.5,1749021096.08
1,bubble,1,2512,99.8,5.63,2,4,17.61,1749021096.19
1,merge,1,2511,99.4,340.38,2,20,17.61,1749021096.19
1,bubble,1,2512,99.5,5.63,2,4,17.72,1749021096.3
1,merge,1,2511,99.5,340.38,2,20,17.72,1749021096.3
1,merge,1,2511,99.4,370.06,2,20,17.83,1749021096.41
1,bubble,1,2512,99.2,5.63,2,4,17.83,1749021096.41
1,bubble,1,2512,99.2,5.63,2,4,17.94,1749021096.52
1,merge,1,2511,99.0,362.06,2,20,17.94,1749021096.52
1,bubble,1,2512,99.3,5.63,2,4,18.05,1749021096.63
1,merge,1,2511,108.2,428.39,2,20,18.05,1749021096.63
1,bubble,1,2512,99.4,5.63,2,4,18.17,1749021096.75
1,merge,1,2511,99.4,340.38,2,20,18.17,1749021096.75
1,bubble,1,2512,99.3,5.63,2,4,18.28,1749021096.86
1,merge,1,2511,90.3,394.38,2,20,18.28,1749021096.86
1,merge,1,2511,108.4,434.39,2,20,18.39,1749021096.97
1,bubble,1,2512,99.2,5.63,2,4,18.39,1749021096.97
1,bubble,1,2512,99.6,5.63,2,4,18.5,1749021097.08
1,merge,1,2511,99.4,548.39,2,20,18.5,1749021097.08
1,bubble,1,2512,99.4,5.63,2,4,18.61,1749021097.19
1,merge,1,2511,90.4,494.39,2,20,18.61,1749021097.19
1,merge,1,2511,108.2,461.22,1,20,18.72,1749021097.3
1,bubble,1,2512,99.1,5.63,2,4,18.72,1749021097.3
1,merge,1,2511,90.4,340.63,1,20,18.83,1749021097.41
1,bubble,1,2512,99.3,5.63,2,4,18.83,1749021097.41
1,bubble,1,2512,99.6,5.63,2,4,18.94,1749021097.52
1,merge,1,2511,108.3,340.63,1,20,18.94,1749021097.52
1,bubble,1,2512,99.5,5.63,2,4,19.05,1749021097.63
1,merge,1,2511,99.6,340.63,1,21,19.05,1749021097.63
1,bubble,1,2512,99.6,5.63,2,4,19.16,1749021097.74
1,merge,1,2511,99.5,340.63,1,22,19.16,1749021097.74
1,merge,1,2511,99.8,340.63,1,22,19.27,1749021097.85
1,bubble,1,2512,99.4,5.63,2,4,19.27,1749021097.85
1,bubble,1,2512,99.7,5.63,2,4,19.38,1749021097.96
1,bubble,1,2512,105.6,5.63,2,4,19.49,1749021098.07
1,bubble,1,2512,96.2,5.63,2,4,19.59,1749021098.17
1,bubble,1,2512,106.0,5.63,2,4,19.69,1749021098.27
1,bubble,1,2512,96.3,5.63,2,4,19.8,1749021098.38
1,bubble,1,2512,96.4,5.63,2,4,19.9,1749021098.48
1,bubble,1,2512,105.8,5.63,2,4,20.01,1749021098.59
1,bubble,1,2512,96.2,5.63,2,4,20.11,1749021098.69
1,bubble,1,2512,106.0,5.63,2,4,20.21,1749021098.79
1,bubble,1,2512,96.3,5.63,2,4,20.32,1749021098.9
1,bubble,1,2512,96.3,5.63,2,4,20.42,1749021099.0
1,bubble,1,2512,106.0,5.63,2,4,20.52,1749021099.1
1,bubble,1,2512,96.4,5.63,2,4,20.63,1749021099.21
1,bubble,1,2512,96.4,5.63,2,4,20.73,1749021099.31
1,bubble,1,2512,105.8,5.63,2,4,20.84,1749021099.42
1,bubble,1,2512,96.3,5.63,2,4,20.94,1749021099.52
1,bubble,1,2512,106.0,5.63,2,4,21.04,1749021099.62
1,bubble,1,2512,96.3,5.63,2,4,21.15,1749021099.73
1,bubble,1,2512,96.3,5.63,2,4,21.25,1749021099.83
1,bubble,1,2512,106.0,5.63,2,4,21.35,1749021099.93
1,bubble,1,2512,96.2,5.63,2,4,21.46,1749021100.04
1,bubble,1,2512,96.4,5.63,2,4,21.56,1749021100.14
1,bubble,1,2512,105.9,5.63,2,4,21.67,1749021100.25
1,bubble,1,2512,96.2,5.63,2,4,21.77,1749021100.35
1,bubble,1,2512,96.4,5.63,2,4,21.87,1749021100.45
1,bubble,1,2512,106.0,5.63,2,4,21.98,1749021100.56
1,bubble,1,2512,96.3,5.63,2,4,22.08,1749021100.66
1,bubble,1,2512,96.4,5.63,2,4,22.19,1749021100.77
1,bubble,1,2512,105.9,5.63,2,4,22.29,1749021100.87
1,bubble,1,2512,96.0,5.63,2,4,22.39,1749021100.97
1,bubble,1,2512,106.0,5.63,2,4,22.5,1749021101.08
1,bubble,1,2512,96.1,5.63,2,4,22.6,1749021101.18
1,bubble,1,2512,96.3,5.63,2,4,22.71,1749021101.29
1,bubble,1,2512,106.1,5.63,2,4,22.81,1749021101.39
1,bubble,1,2512,96.3,5.63,2,4,22.91,1749021101.49
1,bubble,1,2512,105.7,5.63,2,4,23.02,1749021101.6
1,bubble,1,2512,96.2,5.63,2,4,23.12,1749021101.7
1,bubble,1,2512,96.4,5.63,2,4,23.22,1749021101.8
1,bubble,1,2512,105.9,5.63,2,4,23.33,1749021101.91
1,bubble,1,2512,96.4,5.63,2,4,23.43,1749021102.01
1,bubble,1,2512,96.3,5.63,2,4,23.54,1749021102.12
1,bubble,1,2512,105.8,5.63,2,4,23.64,1749021102.22
1,bubble,1,2512,96.4,5.63,2,4,23.74,1749021102.32
1,bubble,1,2512,96.3,5.63,2,4,23.85,1749021102.43
1,bubble,1,2512,105.9,5.63,2,4,23.95,1749021102.53
1,bubble,1,2512,96.4,5.63,2,4,24.06,1749021102.64
1,bubble,1,2512,96.3,5.63,2,4,24.16,1749021102.74
1,bubble,1,2512,106.0,5.63,2,4,24.26,1749021102.84
1,bubble,1,2512,96.3,5.63,2,4,24.37,1749021102.95
1,bubble,1,2512,105.9,5.63,2,4,24.47,1749021103.05
1,bubble,1,2512,96.4,5.63,2,4,24.57,1749021103.15
1,bubble,1,2512,96.2,5.63,2,4,24.68,1749021103.26
1,bubble,1,2512,106.1,5.63,2,4,24.78,1749021103.36
1,bubble,1,2512,96.3,5.63,2,4,24.89,1749021103.47
1,bubble,1,2512,96.3,5.63,2,4,24.99,1749021103.57
1,bubble,1,2512,106.0,5.63,2,4,25.09,1749021103.67
1,bubble,1,2512,96.3,5.63,2,4,25.2,1749021103.78
1,bubble,1,2512,106.1,5.63,2,4,25.3,1749021103.88
1,bubble,1,2512,96.3,5.63,2,4,25.4,1749021103.98
1,bubble,1,2512,96.2,5.63,2,4,25.51,1749021104.09
1,bubble,1,2512,106.0,5.63,2,4,25.61,1749021104.19
1,bubble,1,2512,96.3,5.63,2,4,25.72,1749021104.3
1,bubble,1,2512,106.0,5.63,2,4,25.82,1749021104.4
1,bubble,1,2512,96.3,5.63,2,4,25.92,1749021104.5
1,bubble,1,2512,96.2,5.63,2,4,26.03,1749021104.61
1,bubble,1,2512,96.4,5.63,2,4,26.13,1749021104.71
1,bubble,1,2512,106.0,5.63,2,4,26.24,1749021104.82
1,bubble,1,2512,96.4,5.63,2,4,26.34,1749021104.92
1,bubble,1,2512,96.4,5.63,2,4,26.44,1749021105.02
1,bubble,1,2512,105.9,5.63,2,4,26.55,1749021105.13
1,bubble,1,2512,96.3,5.63,2,4,26.65,1749021105.23
1,bubble,1,2512,105.9,5.63,2,4,26.75,1749021105.33
1,bubble,1,2512,96.2,5.63,2,4,26.86,1749021105.44
1,bubble,1,2512,96.3,5.63,2,4,26.96,1749021105.54
1,bubble,1,2512,105.9,5.63,2,4,27.07,1749021105.65
1,bubble,1,2512,96.4,5.63,2,4,27.17,1749021105.75
1,bubble,1,2512,105.7,5.63,2,4,27.27,1749021105.85
1,bubble,1,2512,96.3,5.63,2,4,27.38,1749021105.96
1,bubble,1,2512,96.3,5.63,2,4,27.48,1749021106.06
1,bubble,1,2512,106.0,5.63,2,4,27.58,1749021106.16
1,bubble,1,2512,96.3,5.63,2,4,27.69,1749021106.27
1,bubble,1,2512,96.4,5.63,2,4,27.79,1749021106.37
1,bubble,1,2512,105.9,5.63,2,4,27.9,1749021106.48
